Time	Entity	Frame	SF	Slot	nodeId	RNTI	bwpId	MsgType
0.0179286	UE  PHY Txed	1	7	0	1	0	0	RACH_PREAMBLE
0.0179286	UE  PHY Txed	1	7	0	1	0	0	RACH_PREAMBLE
0.0179286	UE  PHY Txed	1	7	0	1	0	0	RACH_PREAMBLE
0.0179286	UE  PHY Txed	1	7	0	1	0	0	RACH_PREAMBLE
0.0179286	UE  PHY Txed	1	7	0	1	0	0	RACH_PREAMBLE
0.0179286	UE  PHY Txed	1	7	0	1	0	0	RACH_PREAMBLE
0.0179286	UE  PHY Txed	1	7	0	1	0	0	RACH_PREAMBLE
0.0179286	UE  PHY Txed	1	7	0	1	0	0	RACH_PREAMBLE
0.0179286	UE  PHY Txed	1	7	0	1	0	0	RACH_PREAMBLE
0.0179286	UE  PHY Txed	1	7	0	1	0	0	RACH_PREAMBLE
0.0248571	UE  PHY Txed	2	4	0	1	8	0	SRS
0.0268571	UE  PHY Txed	2	6	0	1	1	0	SRS
0.0278571	UE  PHY Txed	2	7	0	1	4	0	SRS
0.0308571	UE  PHY Txed	3	0	0	1	9	0	SRS
0.0358571	UE  PHY Txed	3	5	0	1	7	0	SRS
0.0468571	UE  PHY Txed	4	6	0	1	6	0	SRS
0.0548571	UE  PHY Txed	5	4	0	1	3	0	SRS
0.0668571	UE  PHY Txed	6	6	0	1	10	0	SRS
0.0748571	UE  PHY Txed	7	4	0	1	2	0	SRS
0.0928571	UE  PHY Txed	9	2	0	1	5	0	SRS
0.104857	UE  PHY Txed	10	4	0	1	8	0	SRS
0.106857	UE  PHY Txed	10	6	0	1	1	0	SRS
0.107857	UE  PHY Txed	10	7	0	1	4	0	SRS
0.110857	UE  PHY Txed	11	0	0	1	9	0	SRS
0.115857	UE  PHY Txed	11	5	0	1	7	0	SRS
0.126857	UE  PHY Txed	12	6	0	1	6	0	SRS
0.134857	UE  PHY Txed	13	4	0	1	3	0	SRS
0.146857	UE  PHY Txed	14	6	0	1	10	0	SRS
0.154857	UE  PHY Txed	15	4	0	1	2	0	SRS
0.172857	UE  PHY Txed	17	2	0	1	5	0	SRS
0.184857	UE  PHY Txed	18	4	0	1	8	0	SRS
0.186857	UE  PHY Txed	18	6	0	1	1	0	SRS
0.187857	UE  PHY Txed	18	7	0	1	4	0	SRS
0.190857	UE  PHY Txed	19	0	0	1	9	0	SRS
0.195857	UE  PHY Txed	19	5	0	1	7	0	SRS
0.205929	UE  PHY Txed	20	5	0	1	0	0	DL_HARQ
0.205929	UE  PHY Txed	20	5	0	1	0	0	DL_HARQ
0.205929	UE  PHY Txed	20	5	0	1	0	0	DL_HARQ
0.205929	UE  PHY Txed	20	5	0	1	0	0	DL_HARQ
0.205929	UE  PHY Txed	20	5	0	1	0	0	DL_HARQ
0.205929	UE  PHY Txed	20	5	0	1	0	0	DL_HARQ
0.205929	UE  PHY Txed	20	5	0	1	0	0	DL_HARQ
0.205929	UE  PHY Txed	20	5	0	1	0	0	DL_HARQ
0.205929	UE  PHY Txed	20	5	0	1	0	0	DL_HARQ
0.205929	UE  PHY Txed	20	5	0	1	0	0	DL_HARQ
0.206857	UE  PHY Txed	20	6	0	1	6	0	SRS
0.206929	UE  PHY Txed	20	6	0	1	0	0	DL_CQI
0.206929	UE  PHY Txed	20	6	0	1	0	0	DL_HARQ
0.206929	UE  PHY Txed	20	6	0	1	0	0	DL_CQI
0.206929	UE  PHY Txed	20	6	0	1	0	0	DL_HARQ
0.206929	UE  PHY Txed	20	6	0	1	0	0	DL_CQI
0.206929	UE  PHY Txed	20	6	0	1	0	0	DL_HARQ
0.206929	UE  PHY Txed	20	6	0	1	0	0	DL_CQI
0.206929	UE  PHY Txed	20	6	0	1	0	0	DL_HARQ
0.206929	UE  PHY Txed	20	6	0	1	0	0	DL_CQI
0.206929	UE  PHY Txed	20	6	0	1	0	0	DL_HARQ
0.206929	UE  PHY Txed	20	6	0	1	0	0	DL_CQI
0.206929	UE  PHY Txed	20	6	0	1	0	0	DL_HARQ
0.206929	UE  PHY Txed	20	6	0	1	0	0	DL_CQI
0.206929	UE  PHY Txed	20	6	0	1	0	0	DL_HARQ
0.206929	UE  PHY Txed	20	6	0	1	0	0	DL_CQI
0.206929	UE  PHY Txed	20	6	0	1	0	0	DL_HARQ
0.206929	UE  PHY Txed	20	6	0	1	0	0	DL_CQI
0.206929	UE  PHY Txed	20	6	0	1	0	0	DL_HARQ
0.206929	UE  PHY Txed	20	6	0	1	0	0	DL_CQI
