Time	Entity	Frame	SF	Slot	nodeId	RNTI	bwpId	MsgType
0	gNB PHY Txed	0	0	0	1	0	0	MIB
0.005	gNB PHY Txed	0	5	0	1	0	0	SIB1
0.01	gNB PHY Txed	1	0	0	1	0	0	MIB
0.015	gNB PHY Txed	1	5	0	1	0	0	SIB1
0.02	gNB PHY Txed	2	0	0	1	0	0	RAR
0.02	gNB PHY Txed	2	0	0	1	0	0	MIB
0.024	gNB PHY Txed	2	4	0	1	0	0	UL_UCI
0.025	gNB PHY Txed	2	5	0	1	0	0	SIB1
0.03	gNB PHY Txed	3	0	0	1	0	0	MIB
0.035	gNB PHY Txed	3	5	0	1	0	0	SIB1
0.04	gNB PHY Txed	4	0	0	1	0	0	MIB
0.045	gNB PHY Txed	4	5	0	1	0	0	SIB1
0.05	gNB PHY Txed	5	0	0	1	0	0	MIB
0.055	gNB PHY Txed	5	5	0	1	0	0	SIB1
0.06	gNB PHY Txed	6	0	0	1	0	0	MIB
0.065	gNB PHY Txed	6	5	0	1	0	0	SIB1
0.07	gNB PHY Txed	7	0	0	1	0	0	MIB
0.075	gNB PHY Txed	7	5	0	1	0	0	SIB1
0.08	gNB PHY Txed	8	0	0	1	0	0	MIB
0.085	gNB PHY Txed	8	5	0	1	0	0	SIB1
0.09	gNB PHY Txed	9	0	0	1	0	0	MIB
0.095	gNB PHY Txed	9	5	0	1	0	0	SIB1
0.1	gNB PHY Txed	10	0	0	1	0	0	MIB
0.104	gNB PHY Txed	10	4	0	1	0	0	UL_UCI
0.105	gNB PHY Txed	10	5	0	1	0	0	SIB1
0.11	gNB PHY Txed	11	0	0	1	0	0	MIB
0.115	gNB PHY Txed	11	5	0	1	0	0	SIB1
0.12	gNB PHY Txed	12	0	0	1	0	0	MIB
0.125	gNB PHY Txed	12	5	0	1	0	0	SIB1
0.13	gNB PHY Txed	13	0	0	1	0	0	MIB
0.135	gNB PHY Txed	13	5	0	1	0	0	SIB1
0.14	gNB PHY Txed	14	0	0	1	0	0	MIB
0.145	gNB PHY Txed	14	5	0	1	0	0	SIB1
0.15	gNB PHY Txed	15	0	0	1	0	0	MIB
0.155	gNB PHY Txed	15	5	0	1	0	0	SIB1
0.16	gNB PHY Txed	16	0	0	1	0	0	MIB
0.165	gNB PHY Txed	16	5	0	1	0	0	SIB1
0.17	gNB PHY Txed	17	0	0	1	0	0	MIB
0.175	gNB PHY Txed	17	5	0	1	0	0	SIB1
0.18	gNB PHY Txed	18	0	0	1	0	0	MIB
0.184	gNB PHY Txed	18	4	0	1	0	0	UL_UCI
0.185	gNB PHY Txed	18	5	0	1	0	0	SIB1
0.19	gNB PHY Txed	19	0	0	1	0	0	MIB
0.195	gNB PHY Txed	19	5	0	1	0	0	SIB1
0.2	gNB PHY Txed	20	0	0	1	0	0	MIB
0.203	gNB PHY Txed	20	3	0	1	0	0	DL_DCI
0.205	gNB PHY Txed	20	5	0	1	0	0	SIB1
0.208	gNB PHY Txed	20	8	0	1	0	0	DL_DCI
0.21	gNB PHY Txed	21	0	0	1	0	0	MIB
0.213	gNB PHY Txed	21	3	0	1	0	0	DL_DCI
0.214	gNB PHY Txed	21	4	0	1	0	0	DL_DCI
0.215	gNB PHY Txed	21	5	0	1	0	0	SIB1
0.218	gNB PHY Txed	21	8	0	1	0	0	DL_DCI
0.219	gNB PHY Txed	21	9	0	1	0	0	DL_DCI
0.22	gNB PHY Txed	22	0	0	1	0	0	MIB
0.223	gNB PHY Txed	22	3	0	1	0	0	DL_DCI
0.224	gNB PHY Txed	22	4	0	1	0	0	DL_DCI
0.225	gNB PHY Txed	22	5	0	1	0	0	SIB1
0.228	gNB PHY Txed	22	8	0	1	0	0	DL_DCI
0.229	gNB PHY Txed	22	9	0	1	0	0	DL_DCI
0.23	gNB PHY Txed	23	0	0	1	0	0	MIB
0.233	gNB PHY Txed	23	3	0	1	0	0	DL_DCI
0.234	gNB PHY Txed	23	4	0	1	0	0	DL_DCI
0.235	gNB PHY Txed	23	5	0	1	0	0	SIB1
0.238	gNB PHY Txed	23	8	0	1	0	0	DL_DCI
0.239	gNB PHY Txed	23	9	0	1	0	0	DL_DCI
0.24	gNB PHY Txed	24	0	0	1	0	0	MIB
0.243	gNB PHY Txed	24	3	0	1	0	0	DL_DCI
0.244	gNB PHY Txed	24	4	0	1	0	0	DL_DCI
0.245	gNB PHY Txed	24	5	0	1	0	0	SIB1
0.248	gNB PHY Txed	24	8	0	1	0	0	DL_DCI
0.249	gNB PHY Txed	24	9	0	1	0	0	DL_DCI
0.25	gNB PHY Txed	25	0	0	1	0	0	MIB
0.253	gNB PHY Txed	25	3	0	1	0	0	DL_DCI
0.254	gNB PHY Txed	25	4	0	1	0	0	DL_DCI
0.255	gNB PHY Txed	25	5	0	1	0	0	SIB1
0.258	gNB PHY Txed	25	8	0	1	0	0	DL_DCI
0.259	gNB PHY Txed	25	9	0	1	0	0	DL_DCI
0.26	gNB PHY Txed	26	0	0	1	0	0	MIB
0.263	gNB PHY Txed	26	3	0	1	0	0	DL_DCI
0.264	gNB PHY Txed	26	4	0	1	0	0	DL_DCI
0.264	gNB PHY Txed	26	4	0	1	0	0	UL_UCI
0.265	gNB PHY Txed	26	5	0	1	0	0	SIB1
0.268	gNB PHY Txed	26	8	0	1	0	0	DL_DCI
0.269	gNB PHY Txed	26	9	0	1	0	0	DL_DCI
0.27	gNB PHY Txed	27	0	0	1	0	0	MIB
0.273	gNB PHY Txed	27	3	0	1	0	0	DL_DCI
0.274	gNB PHY Txed	27	4	0	1	0	0	DL_DCI
0.275	gNB PHY Txed	27	5	0	1	0	0	SIB1
0.278	gNB PHY Txed	27	8	0	1	0	0	DL_DCI
0.279	gNB PHY Txed	27	9	0	1	0	0	DL_DCI
0.28	gNB PHY Txed	28	0	0	1	0	0	MIB
0.283	gNB PHY Txed	28	3	0	1	0	0	DL_DCI
0.284	gNB PHY Txed	28	4	0	1	0	0	DL_DCI
0.285	gNB PHY Txed	28	5	0	1	0	0	SIB1
0.288	gNB PHY Txed	28	8	0	1	0	0	DL_DCI
0.289	gNB PHY Txed	28	9	0	1	0	0	DL_DCI
0.29	gNB PHY Txed	29	0	0	1	0	0	MIB
0.293	gNB PHY Txed	29	3	0	1	0	0	DL_DCI
0.294	gNB PHY Txed	29	4	0	1	0	0	DL_DCI
0.295	gNB PHY Txed	29	5	0	1	0	0	SIB1
0.298	gNB PHY Txed	29	8	0	1	0	0	DL_DCI
0.299	gNB PHY Txed	29	9	0	1	0	0	DL_DCI
0.3	gNB PHY Txed	30	0	0	1	0	0	MIB
0.304	gNB PHY Txed	30	4	0	1	0	0	DL_DCI
0.305	gNB PHY Txed	30	5	0	1	0	0	SIB1
0.309	gNB PHY Txed	30	9	0	1	0	0	DL_DCI
0.31	gNB PHY Txed	31	0	0	1	0	0	MIB
0.315	gNB PHY Txed	31	5	0	1	0	0	SIB1
0.32	gNB PHY Txed	32	0	0	1	0	0	MIB
0.325	gNB PHY Txed	32	5	0	1	0	0	SIB1
0.33	gNB PHY Txed	33	0	0	1	0	0	MIB
0.335	gNB PHY Txed	33	5	0	1	0	0	SIB1
0.34	gNB PHY Txed	34	0	0	1	0	0	MIB
0.344	gNB PHY Txed	34	4	0	1	0	0	UL_UCI
0.345	gNB PHY Txed	34	5	0	1	0	0	SIB1
0.35	gNB PHY Txed	35	0	0	1	0	0	MIB
0.355	gNB PHY Txed	35	5	0	1	0	0	SIB1
0.36	gNB PHY Txed	36	0	0	1	0	0	MIB
0.365	gNB PHY Txed	36	5	0	1	0	0	SIB1
0.37	gNB PHY Txed	37	0	0	1	0	0	MIB
0.375	gNB PHY Txed	37	5	0	1	0	0	SIB1
0.38	gNB PHY Txed	38	0	0	1	0	0	MIB
0.385	gNB PHY Txed	38	5	0	1	0	0	SIB1
0.39	gNB PHY Txed	39	0	0	1	0	0	MIB
0.395	gNB PHY Txed	39	5	0	1	0	0	SIB1
0.4	gNB PHY Txed	40	0	0	1	0	0	MIB
0.405	gNB PHY Txed	40	5	0	1	0	0	SIB1
0.41	gNB PHY Txed	41	0	0	1	0	0	MIB
0.415	gNB PHY Txed	41	5	0	1	0	0	SIB1
0.42	gNB PHY Txed	42	0	0	1	0	0	MIB
0.424	gNB PHY Txed	42	4	0	1	0	0	UL_UCI
0.425	gNB PHY Txed	42	5	0	1	0	0	SIB1
0.43	gNB PHY Txed	43	0	0	1	0	0	MIB
0.435	gNB PHY Txed	43	5	0	1	0	0	SIB1
0.44	gNB PHY Txed	44	0	0	1	0	0	MIB
0.445	gNB PHY Txed	44	5	0	1	0	0	SIB1
0.45	gNB PHY Txed	45	0	0	1	0	0	MIB
0.455	gNB PHY Txed	45	5	0	1	0	0	SIB1
0.46	gNB PHY Txed	46	0	0	1	0	0	MIB
0.465	gNB PHY Txed	46	5	0	1	0	0	SIB1
0.47	gNB PHY Txed	47	0	0	1	0	0	MIB
0.475	gNB PHY Txed	47	5	0	1	0	0	SIB1
0.48	gNB PHY Txed	48	0	0	1	0	0	MIB
0.485	gNB PHY Txed	48	5	0	1	0	0	SIB1
0.49	gNB PHY Txed	49	0	0	1	0	0	MIB
0.495	gNB PHY Txed	49	5	0	1	0	0	SIB1
0.5	gNB PHY Txed	50	0	0	1	0	0	MIB
0.504	gNB PHY Txed	50	4	0	1	0	0	UL_UCI
0.505	gNB PHY Txed	50	5	0	1	0	0	SIB1
0.51	gNB PHY Txed	51	0	0	1	0	0	MIB
0.515	gNB PHY Txed	51	5	0	1	0	0	SIB1
0.52	gNB PHY Txed	52	0	0	1	0	0	MIB
0.525	gNB PHY Txed	52	5	0	1	0	0	SIB1
0.53	gNB PHY Txed	53	0	0	1	0	0	MIB
0.535	gNB PHY Txed	53	5	0	1	0	0	SIB1
0.54	gNB PHY Txed	54	0	0	1	0	0	MIB
0.545	gNB PHY Txed	54	5	0	1	0	0	SIB1
0.55	gNB PHY Txed	55	0	0	1	0	0	MIB
0.555	gNB PHY Txed	55	5	0	1	0	0	SIB1
0.56	gNB PHY Txed	56	0	0	1	0	0	MIB
0.565	gNB PHY Txed	56	5	0	1	0	0	SIB1
0.57	gNB PHY Txed	57	0	0	1	0	0	MIB
0.575	gNB PHY Txed	57	5	0	1	0	0	SIB1
0.58	gNB PHY Txed	58	0	0	1	0	0	MIB
0.584	gNB PHY Txed	58	4	0	1	0	0	UL_UCI
0.585	gNB PHY Txed	58	5	0	1	0	0	SIB1
0.59	gNB PHY Txed	59	0	0	1	0	0	MIB
0.595	gNB PHY Txed	59	5	0	1	0	0	SIB1
0.6	gNB PHY Txed	60	0	0	1	0	0	MIB
0.605	gNB PHY Txed	60	5	0	1	0	0	SIB1
0.61	gNB PHY Txed	61	0	0	1	0	0	MIB
0.615	gNB PHY Txed	61	5	0	1	0	0	SIB1
0.62	gNB PHY Txed	62	0	0	1	0	0	MIB
0.625	gNB PHY Txed	62	5	0	1	0	0	SIB1
0.63	gNB PHY Txed	63	0	0	1	0	0	MIB
0.635	gNB PHY Txed	63	5	0	1	0	0	SIB1
0.64	gNB PHY Txed	64	0	0	1	0	0	MIB
0.645	gNB PHY Txed	64	5	0	1	0	0	SIB1
0.65	gNB PHY Txed	65	0	0	1	0	0	MIB
0.655	gNB PHY Txed	65	5	0	1	0	0	SIB1
0.66	gNB PHY Txed	66	0	0	1	0	0	MIB
0.664	gNB PHY Txed	66	4	0	1	0	0	UL_UCI
0.665	gNB PHY Txed	66	5	0	1	0	0	SIB1
0.67	gNB PHY Txed	67	0	0	1	0	0	MIB
0.675	gNB PHY Txed	67	5	0	1	0	0	SIB1
0.68	gNB PHY Txed	68	0	0	1	0	0	MIB
0.685	gNB PHY Txed	68	5	0	1	0	0	SIB1
0.69	gNB PHY Txed	69	0	0	1	0	0	MIB
0.695	gNB PHY Txed	69	5	0	1	0	0	SIB1
0.7	gNB PHY Txed	70	0	0	1	0	0	MIB
0.705	gNB PHY Txed	70	5	0	1	0	0	SIB1
0.71	gNB PHY Txed	71	0	0	1	0	0	MIB
0.715	gNB PHY Txed	71	5	0	1	0	0	SIB1
0.72	gNB PHY Txed	72	0	0	1	0	0	MIB
0.725	gNB PHY Txed	72	5	0	1	0	0	SIB1
0.73	gNB PHY Txed	73	0	0	1	0	0	MIB
0.735	gNB PHY Txed	73	5	0	1	0	0	SIB1
0.74	gNB PHY Txed	74	0	0	1	0	0	MIB
0.744	gNB PHY Txed	74	4	0	1	0	0	UL_UCI
0.745	gNB PHY Txed	74	5	0	1	0	0	SIB1
0.75	gNB PHY Txed	75	0	0	1	0	0	MIB
0.755	gNB PHY Txed	75	5	0	1	0	0	SIB1
0.76	gNB PHY Txed	76	0	0	1	0	0	MIB
0.765	gNB PHY Txed	76	5	0	1	0	0	SIB1
0.77	gNB PHY Txed	77	0	0	1	0	0	MIB
0.775	gNB PHY Txed	77	5	0	1	0	0	SIB1
0.78	gNB PHY Txed	78	0	0	1	0	0	MIB
0.785	gNB PHY Txed	78	5	0	1	0	0	SIB1
0.79	gNB PHY Txed	79	0	0	1	0	0	MIB
0.795	gNB PHY Txed	79	5	0	1	0	0	SIB1
0.8	gNB PHY Txed	80	0	0	1	0	0	MIB
0.805	gNB PHY Txed	80	5	0	1	0	0	SIB1
0.81	gNB PHY Txed	81	0	0	1	0	0	MIB
0.815	gNB PHY Txed	81	5	0	1	0	0	SIB1
0.82	gNB PHY Txed	82	0	0	1	0	0	MIB
0.824	gNB PHY Txed	82	4	0	1	0	0	UL_UCI
0.825	gNB PHY Txed	82	5	0	1	0	0	SIB1
0.83	gNB PHY Txed	83	0	0	1	0	0	MIB
0.835	gNB PHY Txed	83	5	0	1	0	0	SIB1
0.84	gNB PHY Txed	84	0	0	1	0	0	MIB
0.845	gNB PHY Txed	84	5	0	1	0	0	SIB1
0.85	gNB PHY Txed	85	0	0	1	0	0	MIB
0.855	gNB PHY Txed	85	5	0	1	0	0	SIB1
0.86	gNB PHY Txed	86	0	0	1	0	0	MIB
0.865	gNB PHY Txed	86	5	0	1	0	0	SIB1
0.87	gNB PHY Txed	87	0	0	1	0	0	MIB
0.875	gNB PHY Txed	87	5	0	1	0	0	SIB1
0.88	gNB PHY Txed	88	0	0	1	0	0	MIB
0.885	gNB PHY Txed	88	5	0	1	0	0	SIB1
0.89	gNB PHY Txed	89	0	0	1	0	0	MIB
0.895	gNB PHY Txed	89	5	0	1	0	0	SIB1
0.9	gNB PHY Txed	90	0	0	1	0	0	MIB
0.904	gNB PHY Txed	90	4	0	1	0	0	UL_UCI
0.905	gNB PHY Txed	90	5	0	1	0	0	SIB1
0.91	gNB PHY Txed	91	0	0	1	0	0	MIB
